date-fixed,source,content,date,retweet_count,favorite_count,is_retweet,id_str,date-fixed,tweet_minute,tweet_freq,stock_price_tweet,stock_time,stock_price_post,delta_price,delta_price_class
2018-10-16 14:50:54,Twitter for iPhone,WOW John James is making headway in Michigan. We are bringing jobs back to the State and the People of Michigan appreciate it. Debbie Stabenow has been no help if anything a major hindrance. John James is a star I hope the voters see it. Polls are tightening!,2018-10-16 18:50:54,27033,97159,False,1052270676982333442,2018-10-16 14:50:54,2018-10-16 14:51:00,0 days 00:10:35.000000000,107.64,2018-10-16 15:51:00,107.8,0.1599999999999966,increase
2018-10-16 14:40:19,Twitter for iPhone,...during the call and told me that he has already started and will rapidly expand a full and complete investigation into this matter. Answers will be forthcoming shortly.,2018-10-16 18:40:19,10273,44451,False,1052268013876064256,2018-10-16 14:40:19,2018-10-16 14:41:00,0 days 00:00:01.000000000,107.7,2018-10-16 15:41:00,107.72,0.01999999999999602,increase
2018-10-16 14:40:18,Twitter for iPhone,Just spoke with the Crown Prince of Saudi Arabia who totally denied any knowledge of what took place in their Turkish Consulate. He was with Secretary of State Mike Pompeo...,2018-10-16 18:40:18,13828,52922,False,1052268011900555265,2018-10-16 14:40:18,2018-10-16 14:41:00,0 days 02:18:07.000000000,107.7,2018-10-16 15:41:00,107.72,0.01999999999999602,increase
2018-10-16 12:22:11,Twitter for iPhone,REGISTER TO https://t.co/0pWiwCHGbh! #MAGA🇺🇸 https://t.co/ACTMe53TZU,2018-10-16 16:22:11,12848,43910,False,1052233253040640001,2018-10-16 12:22:11,2018-10-16 12:23:00,0 days 00:04:03.000000000,107.21,2018-10-16 13:23:00,107.34,0.13000000000000966,increase
2018-10-16 12:18:08,Twitter for iPhone,RT @WhiteHouse: https://t.co/RNqLpOtS3O,2018-10-16 16:18:08,11200,0,True,1052232230972678145,2018-10-16 12:18:08,2018-10-16 12:19:00,0 days 00:51:35.000000000,107.24,2018-10-16 13:19:00,107.33,0.09000000000000341,increase
2018-10-16 11:26:33,Twitter for iPhone,Is it really possible that Bruce Ohr whose wife Nellie was paid by Simpson and GPS Fusion for work done on the Fake Dossier and who was used as a Pawn in this whole SCAM (WITCH HUNT) is still working for the Department of Justice????? Can this really be so?????,2018-10-16 15:26:33,24807,82900,False,1052219253384994816,2018-10-16 11:26:33,2018-10-16 11:27:00,0 days 00:07:42.000000000,107.27,2018-10-16 12:27:00,107.18,-0.0899999999999892,decrease
2018-10-16 11:18:51,Twitter for iPhone,“Conflict between Glen Simpson’s testimony to another House Panel about his contact with Justice Department official Bruce Ohr. Ohr was used by Simpson and Steele as a Back Channel to get (FAKE) Dossier to FBI. Simpson pleading Fifth.” Catherine Herridge. Where is Jeff Sessions?,2018-10-16 15:18:51,12973,46688,False,1052217314463100928,2018-10-16 11:18:51,2018-10-16 11:19:00,0 days 00:14:19.000000000,107.25,2018-10-16 12:19:00,107.24,-0.010000000000005116,decrease
2018-10-16 11:04:32,Twitter for iPhone,“Federal Judge throws out Stormy Danials lawsuit versus Trump. Trump is entitled to full legal fees.” @FoxNews Great now I can go after Horseface and her 3rd rate lawyer in the Great State of Texas. She will confirm the letter she signed! She knows nothing about me a total con!,2018-10-16 15:04:32,28414,122638,False,1052213711295930368,2018-10-16 11:04:32,2018-10-16 11:05:00,0 days 00:52:26.000000000,107.17,2018-10-16 12:05:00,107.33,0.1599999999999966,increase
2018-10-16 10:12:06,Twitter for iPhone,Incredible number just out 7036000 job openings. Astonishing - it’s all working! Stock Market up big on tremendous potential of USA. Also Strong Profits. We are Number One in World by far!,2018-10-16 14:12:06,22836,89441,False,1052200515608690688,2018-10-16 10:12:06,2018-10-16 10:13:00,0 days 00:56:48.000000000,106.86,2018-10-16 11:13:00,107.21,0.3499999999999943,increase
2018-10-15 11:45:43,Twitter for iPhone,Just arrived in Florida. Also thinking about our GREAT Alabama farmers and our many friends in North and South Carolina today. We are with you!,2018-10-15 15:45:43,12979,71582,False,1051861686842474496,2018-10-15 11:45:43,2018-10-15 11:46:00,0 days 01:57:30.000000000,106.73,2018-10-15 12:46:00,106.5,-0.23000000000000398,decrease
2018-10-15 09:48:13,Twitter for iPhone,On our way to Florida and Georgia!,2018-10-15 13:48:13,9396,64737,False,1051832118165139458,2018-10-15 09:48:13,2018-10-15 09:49:00,0 days 01:11:08.000000000,106.67,2018-10-15 10:49:00,106.5,-0.1700000000000017,decrease
2018-10-12 14:09:17,Twitter for iPhone,People have no idea how hard Hurricane Michael has hit the great state of Georgia. I will be visiting both Florida and Georgia early next week. We are working very hard on every area and every state that was hit - we are with you!,2018-10-12 18:09:17,16976,82790,False,1050810652271529984,2018-10-12 14:09:17,2018-10-12 14:10:00,0 days 01:26:04.000000000,105.27,2018-10-12 15:10:00,106.06,0.7900000000000063,increase
2018-10-12 12:43:13,Twitter for iPhone,PROMISES MADE PROMISES KEPT! https://t.co/2lk8Fjspe4,2018-10-12 16:43:13,18566,60597,False,1050788995377049601,2018-10-12 12:43:13,2018-10-12 12:44:00,0 days 00:45:21.000000000,105.3,2018-10-12 13:44:00,105.52,0.21999999999999886,increase
2018-10-12 11:57:52,Twitter for iPhone,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/EOCLoJJ24B,2018-10-12 15:57:52,13815,43308,False,1050777580553588738,2018-10-12 11:57:52,2018-10-12 11:58:00,0 days 01:31:52.000000000,106.17,2018-10-12 12:58:00,105.41,-0.7600000000000051,decrease
2018-10-12 10:26:00,Twitter for iPhone,PASTOR BRUNSON JUST RELEASED. WILL BE HOME SOON!,2018-10-12 14:26:00,27625,125672,False,1050754462405537798,2018-10-12 10:26:00,2018-10-12 10:26:00,0 days 00:26:54.000000000,106.13,2018-10-12 11:26:00,106.35,0.21999999999999886,increase
2018-10-12 09:59:06,Twitter for iPhone,My thoughts and prayers are with Pastor Brunson and we hope to have him safely back home soon!,2018-10-12 13:59:06,13840,77930,False,1050747691062493185,2018-10-12 09:59:06,2018-10-12 10:00:00,0 days 00:04:20.000000000,106.69,2018-10-12 11:00:00,106.54,-0.14999999999999147,decrease
2018-10-12 09:54:46,Twitter for iPhone,So nice everyone wants Ivanka Trump to be the new United Nations Ambassador. She would be incredible but I can already hear the chants of Nepotism! We have great people that want the job.,2018-10-12 13:54:46,14131,76446,False,1050746600916754432,2018-10-12 09:54:46,2018-10-12 09:55:00,0 days 00:12:42.000000000,106.75,2018-10-12 10:55:00,106.56,-0.18999999999999773,decrease
2018-10-11 13:23:27,Twitter for iPhone,RT @WhiteHouse: Moments ago President Trump signed the Music Modernization Act which will close loopholes in our digital royalty laws to…,2018-10-11 17:23:27,15619,0,True,1050436733039534080,2018-10-11 13:23:27,2018-10-11 13:24:00,0 days 01:01:34.000000000,107.35,2018-10-11 14:24:00,106.74,-0.6099999999999994,decrease
2018-10-11 12:21:53,Media Studio,https://t.co/xJ9QYGMJXa,2018-10-11 16:21:53,9063,42377,False,1050421238429077505,2018-10-11 12:21:53,2018-10-11 12:22:00,0 days 01:38:20.000000000,107.67,2018-10-11 13:22:00,107.47,-0.20000000000000284,decrease
2018-10-11 10:43:33,Media Studio,https://t.co/rsxEwbFZht,2018-10-11 14:43:33,8973,38898,False,1050396488839430144,2018-10-11 10:43:33,2018-10-11 10:44:00,0 days 00:02:32.000000000,107.81,2018-10-11 11:44:00,107.07,-0.7400000000000091,decrease
2018-10-11 10:41:01,Media Studio,https://t.co/h47S6T9u8V,2018-10-11 14:41:01,8797,39414,False,1050395852466995202,2018-10-11 10:41:01,2018-10-11 10:42:00,0 days 10:57:01.000000000,107.83,2018-10-11 11:42:00,107.12,-0.7099999999999937,decrease
2018-10-10 13:39:59,Twitter for iPhone,RT @USATODAY: .@usatodayopinion: Democrats want to outlaw private health care plans taking away freedom to choose plans while letting anyo…,2018-10-10 17:39:59,9280,0,True,1050078505705373697,2018-10-10 13:39:59,2018-10-10 13:40:00,0 days 00:47:42.000000000,110.29,2018-10-10 14:40:00,109.63,-0.6600000000000108,decrease
2018-10-10 12:52:17,Twitter for iPhone,RT @FLGuard: #HurricaneMichael is here but so are we. Stay safe Florida. #FloridaFirst #FLNGAlwaysThere https://t.co/e2rVNXFERp,2018-10-10 16:52:17,5454,0,True,1050066499342401536,2018-10-10 12:52:17,2018-10-10 12:53:00,0 days 00:09:05.000000000,110.39,2018-10-10 13:53:00,110.25,-0.14000000000000057,decrease
2018-10-10 12:43:12,Twitter for iPhone,RT @EricTrump: All my friends in Missouri today is your LAST CHANCE to register to vote this November! It is very easy to do - simply go t…,2018-10-10 16:43:12,7141,0,True,1050064211919933442,2018-10-10 12:43:12,2018-10-10 12:44:00,0 days 00:37:17.000000000,110.26,2018-10-10 13:44:00,110.16,-0.10000000000000853,decrease
2018-10-10 12:05:55,Twitter for iPhone,We are with you Florida! https://t.co/qzrVLeFbyFhttps://t.co/HVVhSmBg7S https://t.co/rcB6OCwLeH,2018-10-10 16:05:55,12172,53793,False,1050054830843199490,2018-10-10 12:05:55,2018-10-10 12:06:00,0 days 03:04:50.000000000,110.38,2018-10-10 13:06:00,110.09,-0.28999999999999204,decrease
2018-10-09 12:36:48,Twitter for iPhone,REGISTER TO VOTE! https://t.co/0pWiwCHGbh https://t.co/3vYfDmpqiH,2018-10-09 16:36:48,17992,48430,False,1049700215949860864,2018-10-09 12:36:48,2018-10-09 12:37:00,0 days 00:29:45.000000000,111.52,2018-10-09 13:37:00,111.37,-0.14999999999999147,decrease
2018-10-09 12:07:03,Twitter for iPhone,FLORIDA - It is imperative that you heed the directions of your State and Local Officials. Please be prepared be careful and be SAFE! #HurricaneMichael https://t.co/VP6PBXfzm9 https://t.co/aKmaDNgZve,2018-10-09 16:07:03,11483,45318,False,1049692727582048258,2018-10-09 12:07:03,2018-10-09 12:08:00,0 days 00:06:58.000000000,111.73,2018-10-09 13:08:00,111.39,-0.3400000000000034,decrease
2018-10-09 12:00:05,Twitter for iPhone,...Looks to be a Cat. 3 which is even more intense than Florence. Good news is the folks in the Pan Handle can take care of anything. @FEMA and First Responders are ready - be prepared! #HurricaneMichael,2018-10-09 16:00:05,5960,28349,False,1049690974841135104,2018-10-09 12:00:05,2018-10-09 12:01:00,0 days 00:00:01.000000000,111.71,2018-10-09 13:01:00,111.41,-0.29999999999999716,decrease
2018-10-09 12:00:04,Twitter for iPhone,Hurricane on its way to the Florida Pan Handle with major elements arriving tomorrow. Could also hit in later stage parts of Georgia and unfortunately North Carolina and South Carolina again...,2018-10-09 16:00:04,8742,37931,False,1049690971934511104,2018-10-09 12:00:04,2018-10-09 12:01:00,0 days 01:41:17.000000000,111.71,2018-10-09 13:01:00,111.41,-0.29999999999999716,decrease
2018-10-09 10:18:47,Twitter for iPhone,Big announcement with my friend Ambassador Nikki Haley in the Oval Office at 10:30am.,2018-10-09 14:18:47,13417,66424,False,1049665483182694402,2018-10-09 10:18:47,2018-10-09 10:19:00,0 days 00:55:26.000000000,111.47,2018-10-09 11:19:00,111.47,0.0,no change
2018-10-08 14:57:07,Twitter for iPhone,America’s police officers have earned the everlasting gratitude of our Nation. In moments of danger &amp; despair you are the reason we never lose hope – because there are men &amp; women in uniform who face down evil &amp; stand for all that is GOOD and JUST and DECENT and RIGHT! #IACP2018 https://t.co/N0Dq50DkbP,2018-10-08 18:57:07,16053,70979,False,1049373138130280449,2018-10-08 14:57:07,2018-10-08 14:58:00,0 days 00:24:16.000000000,111.6,2018-10-08 15:58:00,111.68,0.0800000000000125,increase
2018-10-08 14:32:51,Twitter for iPhone,It was my great honor to address the International Association of Chiefs of Police Annual Convention in Orlando Florida. Thank you! #IACP2018 #LESM https://t.co/Z0nY5bSNr6,2018-10-08 18:32:51,9518,44503,False,1049367031433383936,2018-10-08 14:32:51,2018-10-08 14:33:00,0 days 03:01:00.000000000,111.66,2018-10-08 15:33:00,111.71,0.04999999999999716,increase
2018-10-08 11:31:51,Twitter for iPhone,Departing Washington D.C. for the International Association of Chiefs of Police Annual Convention in Orlando Florida. Look forward to seeing everyone soon! #IACP2018 https://t.co/EwSd7IU9t1,2018-10-08 15:31:51,8270,43063,False,1049321480780099584,2018-10-08 11:31:51,2018-10-08 11:32:00,0 days 01:55:40.000000000,111.22,2018-10-08 12:32:00,111.18,-0.03999999999999204,decrease
2018-10-08 09:36:11,Twitter for iPhone,Christopher Columbus’s spirit of determination &amp; adventure has provided inspiration to generations of Americans. On #ColumbusDay we honor his remarkable accomplishments as a navigator &amp; celebrate his voyage into the unknown expanse of the Atlantic Ocean. https://t.co/Mg3dxRfPuN,2018-10-08 13:36:11,19213,76200,False,1049292375330361345,2018-10-08 09:36:11,2018-10-08 09:37:00,0 days 19:20:49.000000000,110.99,2018-10-08 10:37:00,111.22,0.23000000000000398,increase
2018-10-05 10:59:41,Twitter for iPhone,Very proud of the U.S. Senate for voting “YES” to advance the nomination of Judge Brett Kavanaugh!,2018-10-05 14:59:41,40450,199902,False,1048226225196552193,2018-10-05 10:59:41,2018-10-05 11:00:00,0 days 01:53:33.000000000,111.4,2018-10-05 12:00:00,110.92,-0.480000000000004,decrease
2018-10-04 13:38:08,Twitter for iPhone,Working hard thank you! https://t.co/6HQVaEXH0I,2018-10-04 17:38:08,21889,95626,False,1047903710389534720,2018-10-04 13:38:08,2018-10-04 13:39:00,0 days 03:21:07.000000000,110.89,2018-10-04 14:39:00,111.11,0.21999999999999886,increase
2018-10-04 10:17:01,Twitter for iPhone,This is now the 7th. time the FBI has investigated Judge Kavanaugh. If we made it 100 it would still not be good enough for the Obstructionist Democrats.,2018-10-04 14:17:01,30705,122924,False,1047853098365079553,2018-10-04 10:17:01,2018-10-04 10:18:00,0 days 00:15:48.000000000,111.37,2018-10-04 11:18:00,111.42,0.04999999999999716,increase
2018-10-04 10:01:13,Twitter for iPhone,RT @ChatByCC: While armed with the power of our Vote we proudly &amp; peacefully revoltedNever doubt this was an American revolution#MAGA…,2018-10-04 14:01:13,13793,0,True,1047849122672390146,2018-10-04 10:01:13,2018-10-04 10:02:00,0 days 00:06:15.000000000,111.47,2018-10-04 11:02:00,111.48,0.010000000000005116,increase
2018-10-04 09:54:58,Twitter for iPhone,This is a very important time in our country. Due Process Fairness and Common Sense are now on trial!,2018-10-04 13:54:58,28178,115007,False,1047847548600377344,2018-10-04 09:54:58,2018-10-04 09:55:00,0 days 00:20:42.000000000,111.62,2018-10-04 10:55:00,111.38,-0.2400000000000091,decrease
2018-10-04 09:34:16,Twitter for iPhone,Our country’s great First Lady Melania is doing really well in Africa. The people love her and she loves them! It is a beautiful thing to see.,2018-10-04 13:34:16,23172,134529,False,1047842341246173185,2018-10-04 09:34:16,2018-10-04 09:35:00,0 days 01:17:35.000000000,111.44,2018-10-04 10:35:00,111.29,-0.14999999999999147,decrease
2018-10-03 10:35:48,Twitter for iPhone,Just spoke to President-Elect Andres Manuel Lopez Obrador of Mexico. Great call we will work well together!,2018-10-03 14:35:48,14191,70909,False,1047495435760427008,2018-10-03 10:35:48,2018-10-03 10:36:00,0 days 00:06:23.000000000,111.85,2018-10-03 11:36:00,111.71,-0.14000000000000057,decrease
2018-10-03 10:29:25,Twitter for iPhone,I see it each time I go out to Rallies in order to help some of our great Republican candidates. VOTERS ARE REALLY ANGRY AT THE VICIOUS AND DESPICABLE WAY DEMOCRATS ARE TREATING BRETT KAVANAUGH! He and his wonderful family deserve much better.,2018-10-03 14:29:25,26592,103846,False,1047493831426498561,2018-10-03 10:29:25,2018-10-03 10:30:00,0 days 00:15:43.000000000,111.82,2018-10-03 11:30:00,111.84,0.020000000000010232,increase
2018-10-03 10:13:42,Twitter for iPhone,Mexico Canada and the United States are a great partnership and will be a very formidable trading force. We will now because of the USMCA work very well together. Great Spirit!,2018-10-03 14:13:42,14469,69609,False,1047489875614883841,2018-10-03 10:13:42,2018-10-03 10:14:00,0 days 00:08:14.000000000,111.91,2018-10-03 11:14:00,111.82,-0.09000000000000341,decrease
2018-10-03 10:05:28,Twitter for iPhone,Blowout numbers on New Jobs and separately Services. Market up!,2018-10-03 14:05:28,13208,62615,False,1047487803746074624,2018-10-03 10:05:28,2018-10-03 10:06:00,0 days 00:03:18.000000000,111.82,2018-10-03 11:06:00,111.81,-0.009999999999990905,decrease
2018-10-03 10:02:10,Twitter for iPhone,Thank you to Congressman Tom Reed of New York for your wonderful comments on our great new Trade Deal with Mexico and Canada the USMCA. I have long ago given you my Full Endorsement and for good reason. Keep up the Great Work! @Varneyco,2018-10-03 14:02:10,9885,47553,False,1047486972976095233,2018-10-03 10:02:10,2018-10-03 10:03:00,0 days 00:38:36.000000000,111.77,2018-10-03 11:03:00,111.83,0.060000000000002274,increase
2018-10-02 14:18:35,Twitter for iPhone,“USMCA Wins Praise as a Victory for American Industries and Workers”➡️https://t.co/UWhPhNXiiL https://t.co/eBVv0nXXRT,2018-10-02 18:18:35,9715,43190,False,1047189115689754624,2018-10-02 14:18:35,2018-10-02 14:19:00,0 days 00:55:59.000000000,111.58,2018-10-02 15:19:00,111.29,-0.28999999999999204,decrease
2018-10-02 13:22:36,Twitter for iPhone,Proud of our great First Lady - and she loves doing this! https://t.co/VD7wlqeJoR,2018-10-02 17:22:36,18653,90565,False,1047175026259189761,2018-10-02 13:22:36,2018-10-02 13:23:00,0 days 01:03:38.000000000,111.49,2018-10-02 14:23:00,111.56,0.07000000000000739,increase
2018-10-02 12:18:58,Twitter for iPhone,Yesterday it was my great honor to present the Medal of Honor to Ronald J. Shurer II for his actions on April 6 2008 when he braved enemy fire to treat multiple injured Soldiers. Read more: https://t.co/Nrrcp2JJUL https://t.co/A0KLHmIPZs,2018-10-02 16:18:58,12195,56312,False,1047159010632355842,2018-10-02 12:18:58,2018-10-02 12:19:00,0 days 00:10:33.000000000,111.37,2018-10-02 13:19:00,111.5,0.12999999999999545,increase
2018-10-02 12:08:25,Twitter for iPhone,THE ONLY REASON TO VOTE FOR A DEMOCRAT IS IF YOU’RE TIRED OF WINNING!,2018-10-02 16:08:25,45533,169591,False,1047156358343282688,2018-10-02 12:08:25,2018-10-02 12:09:00,0 days 01:06:22.000000000,111.47,2018-10-02 13:09:00,111.44,-0.030000000000001137,decrease
2018-10-02 11:02:03,Twitter for iPhone,Great reviews on the new USMCA. Thank you! Mexico and Canada will be wonderful partners in Trade (and more) long into the future.,2018-10-02 15:02:03,15267,74222,False,1047139656066842625,2018-10-02 11:02:03,2018-10-02 11:03:00,0 days 00:09:11.000000000,111.24,2018-10-02 12:03:00,111.43,0.19000000000001194,increase
2018-10-02 10:52:52,Twitter for iPhone,Happy 7th birthday to Tristan a very special member of the Trump family!,2018-10-02 14:52:52,11979,85333,False,1047137342924959744,2018-10-02 10:52:52,2018-10-02 10:53:00,0 days 14:02:29.000000000,111.2,2018-10-02 11:53:00,111.4,0.20000000000000284,increase
2018-09-26 13:34:34,Twitter for iPhone,Congressman Lee Zeldin is doing a fantastic job in D.C. Tough and smart he loves our Country and will always be there to do the right thing. He has my Complete and Total Endorsement!,2018-09-26 17:34:34,15009,66506,False,1045003711104331776,2018-09-26 13:34:34,2018-09-26 13:35:00,0 days 00:02:54.000000000,111.63,2018-09-26 14:35:00,111.64,0.010000000000005116,increase
2018-09-26 13:31:40,Twitter for iPhone,RT @PeteHegseth: This @realDonaldTrump speech to the #UNGA should be required viewing in American high schools. A beautiful articulation of…,2018-09-26 17:31:40,17828,0,True,1045002980574089216,2018-09-26 13:31:40,2018-09-26 13:32:00,0 days 00:02:46.000000000,111.6,2018-09-26 14:32:00,111.68,0.0800000000000125,increase
2018-09-26 13:28:54,Twitter for iPhone,RT @newtgingrich: President Trump’s United Nations speech today is a remarkable outline of the power of patriotism the importance of natio…,2018-09-26 17:28:54,18331,0,True,1045002283556253698,2018-09-26 13:28:54,2018-09-26 13:29:00,0 days 00:02:00.000000000,111.61,2018-09-26 14:29:00,111.66,0.04999999999999716,increase
2018-09-26 13:26:54,Twitter for iPhone,China is actually placing propaganda ads in the Des Moines Register and other papers made to look like news. That’s because we are beating them on Trade opening markets and the farmers will make a fortune when this is over! https://t.co/ppdvTX7oz1,2018-09-26 17:26:54,19303,59948,False,1045001780092956672,2018-09-26 13:26:54,2018-09-26 13:27:00,0 days 00:39:48.000000000,111.62,2018-09-26 14:27:00,111.65,0.030000000000001137,increase
2018-09-26 12:47:06,Twitter for iPhone,Avenatti is a third rate lawyer who is good at making false accusations like he did on me and like he is now doing on Judge Brett Kavanaugh. He is just looking for attention and doesn’t want people to look at his past record and relationships - a total low-life!,2018-09-26 16:47:06,34814,138700,False,1044991766309621760,2018-09-26 12:47:06,2018-09-26 12:48:00,0 days 05:49:36.000000000,111.63,2018-09-26 13:48:00,111.63,0.0,no change
2018-09-25 13:19:44,Twitter for iPhone,“Remarks by President Trump to the 73rd Session of the United Nations General Assembly” ➡️https://t.co/Oshhko61zY https://t.co/Fm8LSse417,2018-09-25 17:19:44,9625,41125,False,1044637590719221762,2018-09-25 13:19:44,2018-09-25 13:20:00,0 days 00:34:08.000000000,111.69,2018-09-25 14:20:00,111.63,-0.060000000000002274,decrease
2018-09-25 12:45:36,Twitter for iPhone,Rush Limbaugh to Republicans: “You can kiss the MIDTERMS goodbye if you don’t get highly qualified Kavanaugh approved.”,2018-09-25 16:45:36,27013,96699,False,1044628997999665153,2018-09-25 12:45:36,2018-09-25 12:46:00,0 days 00:07:53.000000000,111.8,2018-09-25 13:46:00,111.5,-0.29999999999999716,decrease
2018-09-25 12:37:43,Twitter for iPhone,Thank you Dr. Jeffress! https://t.co/cm7NjQh0ti,2018-09-25 16:37:43,14219,58273,False,1044627015662538752,2018-09-25 12:37:43,2018-09-25 12:38:00,0 days 00:01:41.000000000,111.83,2018-09-25 13:38:00,111.62,-0.20999999999999375,decrease
2018-09-25 11:27:35,Twitter for iPhone,https://t.co/h43dehf0WV,2018-09-25 15:27:35,13408,45705,False,1044609366970814465,2018-09-25 11:27:35,2018-09-25 11:28:00,0 days 02:13:31.000000000,111.89,2018-09-25 12:28:00,111.85,-0.04000000000000625,decrease
2018-09-24 12:55:18,Twitter for iPhone,Today we commit to fighting the drug epidemic together! #UNGA https://t.co/XgaYTOBrSK,2018-09-24 16:55:18,12692,57775,False,1044269053274193920,2018-09-24 12:55:18,2018-09-24 12:56:00,0 days 02:37:52.000000000,111.78,2018-09-24 13:56:00,111.76,-0.01999999999999602,decrease
2018-09-24 10:17:26,Twitter for iPhone,“Remarks by President Trump at ‘Global Call to Action on the World Drug Problem’ Event” #UNGA➡️https://t.co/kvUZegWdlH https://t.co/BGdrQeZuId,2018-09-24 14:17:26,8216,36554,False,1044229324075929600,2018-09-24 10:17:26,2018-09-24 10:18:00,0 days 00:04:04.000000000,112.17,2018-09-24 11:18:00,111.93,-0.23999999999999488,decrease
2018-09-24 10:13:22,Twitter for iPhone,RT @SCEMD: Now is the time to put safety first above everything else. Evacuate to a shelter if you need to take your pets with you. Your l…,2018-09-24 14:13:22,3998,0,True,1044228299579428864,2018-09-24 10:13:22,2018-09-24 10:14:00,0 days 15:24:49.000000000,112.25,2018-09-24 11:14:00,111.93,-0.3199999999999932,decrease
2018-09-21 13:22:35,Twitter for iPhone,Throughout American history the men and women of our Armed Forces have selflessly served our Country making tremendous sacrifices to defend our liberty. On National POW/MIA Recognition Day we honor all American Prisoners of War: https://t.co/ZGiqdYbats https://t.co/OEetrLzgcJ,2018-09-21 17:22:35,10889,43762,False,1043188755866079232,2018-09-21 13:22:35,2018-09-21 13:23:00,0 days 01:53:01.000000000,112.76,2018-09-21 14:23:00,112.76,0.0,no change
2018-09-21 11:29:34,Twitter for iPhone,Senator Feinstein and the Democrats held the letter for months only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &amp; Resist &amp; Delay. Let her testify or not and TAKE THE VOTE!,2018-09-21 15:29:34,26673,92136,False,1043160312315146240,2018-09-21 11:29:34,2018-09-21 11:30:00,0 days 00:03:36.000000000,112.75,2018-09-21 12:30:00,112.76,0.010000000000005116,increase
2018-09-21 11:25:58,Twitter for iPhone,Senator Feinstein and the Democrats  held the letter for months only to release it with a bang after the hearings were OVER - done very purposefully to Obstruct &amp; Resist &amp; Delay. Let her testify or not and TAKE THE VOTE!,2018-09-21 15:25:58,453,1294,False,1043159406685212672,2018-09-21 11:25:58,2018-09-21 11:26:00,0 days 00:44:40.000000000,112.73,2018-09-21 12:26:00,112.77,0.03999999999999204,increase
2018-09-21 10:41:18,Twitter for iPhone,....has been asked to review these documents on an expedited basis. I believe he will move quickly on this (and hopefully other things which he is looking at). In the end I can always declassify if it proves necessary. Speed is very important to me - and everyone!,2018-09-21 14:41:18,16672,67483,False,1043148165883416576,2018-09-21 10:41:18,2018-09-21 10:42:00,0 days 00:06:07.000000000,112.86,2018-09-21 11:42:00,112.74,-0.12000000000000455,decrease
2018-09-21 09:34:19,Twitter for iPhone,RT @trueamerica1st: @realDonaldTrump https://t.co/w7EBsA5aTT,2018-09-21 13:34:19,16108,0,True,1043131309671899136,2018-09-21 09:34:19,2018-09-21 09:35:00,0 days 00:01:03.000000000,112.8,2018-09-21 10:35:00,112.79,-0.009999999999990905,decrease
2018-09-21 09:33:16,Twitter for iPhone,RT @trueamerica1st: https://t.co/02E9bG17Mf,2018-09-21 13:33:16,8650,0,True,1043131046437376000,2018-09-21 09:33:16,2018-09-21 09:34:00,0 days 00:03:29.000000000,112.77,2018-09-21 10:34:00,112.8,0.030000000000001137,increase
2018-09-21 09:29:47,Twitter for iPhone,The radical left lawyers want the FBI to get involved NOW. Why didn’t someone call the FBI 36 years ago?,2018-09-21 13:29:47,16855,80907,False,1043130170612244481,2018-09-21 09:29:47,2018-09-21 09:30:00,0 days 00:06:15.000000000,112.81,2018-09-21 10:30:00,112.78,-0.030000000000001137,decrease
2018-09-20 14:34:14,Twitter for iPhone,https://t.co/RzqoiQ4SmD,2018-09-20 18:34:14,13158,53084,False,1042844399300952064,2018-09-20 14:34:14,2018-09-20 14:35:00,0 days 00:24:08.000000000,112.6,2018-09-20 15:35:00,112.58,-0.01999999999999602,decrease
2018-09-20 14:10:06,Twitter for iPhone,...North Korea to be identified as a result of my Summit with Chairman Kim. These HEROES are home they may Rest In Peace and hopefully their families can have closure.,2018-09-20 18:10:06,11191,50928,False,1042838324187213824,2018-09-20 14:10:06,2018-09-20 14:11:00,0 days 00:00:01.000000000,112.59,2018-09-20 15:11:00,112.63,0.03999999999999204,increase
2018-09-20 14:10:05,Twitter for iPhone,Army Master Sgt. Charles H. McDaniel 32 of Vernon Indiana and Army Pfc. William H. Jones 19 of Nash County North Carolina are the first American remains from...,2018-09-20 18:10:05,12774,54911,False,1042838322530398214,2018-09-20 14:10:05,2018-09-20 14:11:00,0 days 00:30:57.000000000,112.59,2018-09-20 15:11:00,112.63,0.03999999999999204,increase
2018-09-20 13:39:08,Twitter for iPhone,Congratulations to my good friend Prime Minister @AbeShinzo on his HUGE election victory in Japan. I’m looking forward to many more years of working together. See you in New York next week!🇺🇸🇯🇵,2018-09-20 17:39:08,15475,69312,False,1042830534513229825,2018-09-20 13:39:08,2018-09-20 13:40:00,0 days 00:08:58.000000000,112.51,2018-09-20 14:40:00,112.57,0.05999999999998806,increase
2018-09-20 09:34:15,Twitter for iPhone,S&amp;P 500 HITS ALL-TIME HIGH  Congratulations USA!,2018-09-20 13:34:15,20109,89709,False,1042768904857247744,2018-09-20 09:34:15,2018-09-20 09:35:00,0 days 01:51:14.000000000,112.43,2018-09-20 10:35:00,112.24,-0.19000000000001194,decrease
