date-corrected,date,id,text,isRetweet,isDeleted,device,favorites,retweets,stock_time,tweet_minute,tweet_minute_price,stock_time_price,delta_price,delta_bins,price_bins,target
2018-02-06 09:32:57,2018-02-06 13:32:57,960868920428253184,"So disgraceful that a person illegally in our country killed @Colts linebacker Edwin Jackson. This is just one of many such preventable tragedies. We must get the Dems to get tough on the Border, and with illegal immigration, FAST!",f,f,Twitter for iPhone,120857,28333,2018-02-06 10:33:00,2018-02-06 09:33:00,102.29,103.16,0.8699999999999903,increase,increase,2
2018-02-06 09:37:00,2018-02-06 13:37:00,960869939694505984,"My prayers and best wishes are with the family of Edwin Jackson, a wonderful young man whose life was so senselessly taken. @Colts",f,f,Twitter for iPhone,88340,16336,2018-02-06 10:37:00,2018-02-06 09:37:00,103.39,102.92,-0.4699999999999989,decrease,decrease,0
2018-02-06 12:00:43,2018-02-06 16:00:43,960906105982464000,"Polling shows nearly 7 in 10 Americans support an immigration reform package that includes DACA, fully secures the border, ends chain migration &amp, cancels the visa lottery. If D’s oppose this deal, they aren’t serious about DACA-they just want open borders. https://t.co/XDMcDOr9vM",f,f,Twitter for iPhone,75567,18598,2018-02-06 13:01:00,2018-02-06 12:01:00,103.21,103.53,0.3200000000000074,increase,increase,2
2018-02-06 12:05:42,2018-02-06 16:05:42,960907362109452288,We need a 21st century MERIT-BASED immigration system.  Chain migration and the visa lottery are outdated programs that hurt our economic and national security. https://t.co/rP9Gtr2E5N,f,f,Twitter for iPhone,77513,20050,2018-02-06 13:06:00,2018-02-06 12:06:00,103.28,103.33,0.049999999999997165,no change,no change,1
2018-02-07 10:59:49,2018-02-07 14:59:49,961253168968622086,"In the “old days,” when good news was reported, the Stock Market would go up. Today, when good news is reported, the Stock Market goes down. Big mistake, and we have so much good (great) news about the economy!",f,f,Twitter for iPhone,95559,17359,2018-02-07 12:00:00,2018-02-07 11:00:00,106.14,106.33,0.18999999999999773,increase,no change,2
2018-02-07 12:10:00,2018-02-07 16:10:00,961270833569202176,NEW FBI TEXTS ARE BOMBSHELLS!,f,f,Twitter for iPhone,113506,29991,2018-02-07 13:10:00,2018-02-07 12:10:00,106.26,105.62,-0.6400000000000006,decrease,decrease,0
2018-02-07 14:01:05,2018-02-07 18:01:05,961298788219420672,Best wishes to the Republic of Korea on hosting the @Olympics! What a wonderful opportunity to show everyone that you are a truly GREAT NATION! https://t.co/aboM2Up48y,f,f,Twitter Media Studio,55443,10089,2018-02-07 15:02:00,2018-02-07 14:02:00,105.29,105.65,0.35999999999999943,increase,increase,2
2018-02-08 13:13:13,2018-02-08 17:13:13,961649129834283008,Our founders invoked our Creator four times in the Declaration of Independence. Our currency declares “IN GOD WE TRUST.” And we place our hands on our hearts as we recite the Pledge of Allegiance and proclaim that we are “One Nation Under God.” #NationalPrayerBreakfast https://t.co/zukP40Ezpo,f,f,Twitter for iPad,93570,24499,2018-02-08 14:14:00,2018-02-08 13:14:00,103.02,103.5,0.4800000000000039,increase,increase,2
2018-02-08 14:44:00,2018-02-08 18:44:00,961671974153080834,"I will be meeting with Henry Kissinger at 1:45pm. Will be discussing North Korea, China and the Middle East.",f,f,Twitter for iPhone,68225,10801,2018-02-08 15:44:00,2018-02-08 14:44:00,103.18,102.63,-0.5500000000000114,decrease,decrease,0
2018-02-09 09:39:15,2018-02-09 13:39:15,961957671246159875,"Just signed Bill. Our Military will now be stronger than ever before. We love and need our Military and gave them everything — and more. First time this has happened in a long time. Also means JOBS, JOBS, JOBS!",f,f,Twitter for iPhone,111781,21634,2018-02-09 10:40:00,2018-02-09 09:40:00,101.9,101.58,-0.3200000000000074,decrease,decrease,0
2018-02-09 09:47:28,2018-02-09 13:47:28,961959738853548033,"Without more Republicans in Congress, we were forced to increase spending on things we do not like or want in order to finally, after many years of depletion, take care of our Military. Sadly, we needed some Dem votes for passage. Must elect more Republicans in 2018 Election!",f,f,Twitter for iPhone,93713,22483,2018-02-09 10:48:00,2018-02-09 09:48:00,102.4,100.89,-1.5100000000000051,decrease,decrease,0
2018-02-09 09:59:13,2018-02-09 13:59:13,961962694650757121,"Costs on non-military lines will never come down if we do not elect more Republicans in the 2018 Election, and beyond. This Bill is a BIG VICTORY for our Military, but much waste in order to get Dem votes. Fortunately, DACA not included in this Bill, negotiations to start now!",f,f,Twitter for iPhone,75593,16930,2018-02-09 11:00:00,2018-02-09 10:00:00,102.39,101.51,-0.8799999999999955,decrease,decrease,0
2018-02-14 14:15:12,2018-02-14 18:15:12,963839056533626880,"As we come together to celebrate the extraordinary contributions of African-Americans to our nation, our thoughts turn to the heroes of the civil rights movement whose courage and sacrifice have inspired us all. Proclamation: https://t.co/Sw1iGIJgWV https://t.co/Nx0AEKZy5p",f,f,Twitter Media Studio,55793,11830,2018-02-14 15:16:00,2018-02-14 14:16:00,105.2,105.42,0.21999999999999886,increase,no change,2
2018-02-15 13:33:41,2018-02-15 17:33:41,964190995687591936,"In times of tragedy, the bonds that sustain us are those of family, faith, community, and country. These bonds are stronger than the forces of hatred and evil - and these bonds grow even stronger in the hours of our greatest need. https://t.co/bu140nscez https://t.co/OoTXMCSexB",f,f,Twitter Media Studio,70910,15800,2018-02-15 14:34:00,2018-02-15 13:34:00,105.61,106.02,0.4099999999999966,increase,increase,2
2018-02-16 10:37:56,2018-02-16 14:37:56,964509154357411840,I will be leaving for Florida today to meet with some of the bravest people on earth - but people whose lives have been totally shattered. Am also working with Congress on many fronts.,f,f,Twitter for iPhone,103393,15935,2018-02-16 11:38:00,2018-02-16 10:38:00,106.58,106.8,0.21999999999999886,increase,no change,2
2018-02-16 10:49:54,2018-02-16 14:49:54,964512164865363968,Cannot believe how BADLY DACA recipients have been treated by the Democrats...totally abandoned! Republicans are still working hard.,f,f,Twitter for iPhone,82590,17333,2018-02-16 11:50:00,2018-02-16 10:50:00,106.59,106.98,0.39000000000000057,increase,increase,2
2018-02-20 09:38:49,2018-02-20 13:38:49,965943827931549696,"I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!",f,f,Twitter for iPhone,65610,12517,2018-02-20 10:39:00,2018-02-20 09:39:00,106.06,105.52,-0.5400000000000063,decrease,decrease,0
2018-02-20 11:29:07,2018-02-20 15:29:07,965971586913374208,....cameras running. Another False Accusation. Why doesn’t @washingtonpost report the story of the women taking money to make up stories about me? One had her home mortgage paid off. Only @FoxNews so reported...doesn’t fit the Mainstream Media narrative.,f,f,Twitter for iPhone,66547,15370,2018-02-20 12:30:00,2018-02-20 11:30:00,106.01,106.08,0.06999999999999318,no change,no change,1
2018-02-20 13:49:07,2018-02-20 17:49:07,966006815745040384,"""Main Street is BOOMING thanks to our incredible TAX CUT and Reform law. """"This shows small-business owners are more than just optimistic, they are ready to grow their businesses."""" https://t.co/w9aw68UwOj""",f,f,Twitter for iPhone,63485,13788,2018-02-20 14:50:00,2018-02-20 13:50:00,105.84,105.61,-0.230000000000004,decrease,no change,0
2018-02-22 10:31:35,2018-02-22 14:31:35,966681883206668289,"What many people don’t understand, or don’t want to understand, is that Wayne, Chris and the folks who work so hard at the @NRA are Great People and Great American Patriots. They love our Country and will do the right thing.                  MAKE AMERICA GREAT AGAIN!",f,f,Twitter for iPhone,77924,17720,2018-02-22 11:32:00,2018-02-22 10:32:00,105.29,105.71,0.4199999999999875,increase,increase,2
2018-02-22 12:29:50,2018-02-22 16:29:50,966711641378381826,"On behalf of an entire Nation, CONGRATULATIONS to the U.S. Women's Hockey Team on winning the GOLD! #GoTeamUSA #Olympics https://t.co/3cUZwLVGua",f,f,Twitter Media Studio,89018,14588,2018-02-22 13:30:00,2018-02-22 12:30:00,105.74,105.39,-0.3499999999999943,decrease,decrease,0
2018-02-23 13:08:42,2018-02-23 17:08:42,967083810981597185,"We salute our great American flag, we put our hands on our hearts for the pledge of Allegiance, and we all PROUDLY STAND for the National Anthem. #CPAC2018 https://t.co/qGKW2xGjP0",f,f,Twitter for iPhone,65920,14423,2018-02-23 14:09:00,2018-02-23 13:09:00,105.47,105.49,0.019999999999996017,no change,no change,1
2018-02-23 13:12:40,2018-02-23 17:12:40,967084806726127616,"Our nation’s motto is IN GOD WE TRUST. This week, our nation lost an incredible leader who devoted his life to helping us understand what those words really mean. We will never forget the historic crowds, the voice, the energy, and the profound faith of Billy Graham! #CPAC2018 https://t.co/5GDh7Jonkv",f,f,Twitter for iPhone,73911,16825,2018-02-23 14:13:00,2018-02-23 13:13:00,105.47,105.49,0.019999999999996017,no change,no change,1
2018-02-27 14:11:19,2018-02-27 18:11:19,968549117625602054,"I want to encourage all of my many Texas friends to vote in the primary for Governor Greg Abbott, Senator Ted Cruz, Lt. Gov. Dan Patrick, and Attorney General Ken Paxton. They are helping me to Make America Great Again! Vote early or on March 6th.",f,f,Twitter for iPhone,89821,23217,2018-02-27 15:12:00,2018-02-27 14:12:00,106.74,106.6,-0.14000000000000054,decrease,no change,0
2018-02-27 14:18:22,2018-02-27 18:18:22,968550893015707649,“American consumers are the most confident they've been since 2000....A strong job market is boosting confidence. The unemployment rate has stayed at a 17-year low.” https://t.co/aL7aVoR7XC,f,f,Twitter for iPhone,49091,10614,2018-02-27 15:19:00,2018-02-27 14:19:00,106.76,106.47,-0.29000000000000625,decrease,decrease,0
2018-02-28 10:08:21,2018-02-28 14:08:21,968850364383596545,45 year low on illegal border crossings this year. Ice and Border Patrol Agents are doing a great job for our Country. MS-13 thugs being hit hard.,f,f,Twitter for iPhone,97013,17499,2018-02-28 11:09:00,2018-02-28 10:09:00,106.47,105.96,-0.5100000000000051,decrease,decrease,0
2018-02-28 10:34:37,2018-02-28 14:34:37,968856971075051521,"Why is A.G. Jeff Sessions asking the Inspector General to investigate potentially massive FISA abuse. Will take forever, has no prosecutorial power and already late with reports on Comey etc. Isn’t the I.G. an Obama guy? Why not use Justice Department lawyers? DISGRACEFUL!",f,f,Twitter for iPhone,76301,20248,2018-02-28 11:35:00,2018-02-28 10:35:00,106.55,105.92,-0.6299999999999955,decrease,decrease,0
2018-02-28 13:10:22,2018-02-28 17:10:22,968896168230051850,"Today, in the center of this great Chamber lies Billy Graham – an Ambassador for Christ who reminded the world of the power of prayer and the gift of God’s grace. https://t.co/5aMh8nFPJW",f,f,Twitter for iPhone,64945,14305,2018-02-28 14:11:00,2018-02-28 13:11:00,106.21,106.29,0.0800000000000125,no change,no change,1
2018-02-28 14:36:53,2018-02-28 18:36:53,968917941671612416,"Starting at a small Bible School in Florida, Billy Graham soon led a nationwide revival. From a large tent in Los Angeles, to one hundred thousand people in a single day at Yankee Stadium, to more than two million people at Madison Square Garden over sixteen weeks in 1957... https://t.co/z1vvAemlBP",f,f,Twitter for iPhone,57423,11572,2018-02-28 15:37:00,2018-02-28 14:37:00,106.1,105.39,-0.7099999999999937,decrease,decrease,0
2018-03-01 14:06:30,2018-03-01 18:06:30,969272683061022721,"Unemployment filings are at their lowest level in over 48 years. Great news for workers and JOBS, JOBS, JOBS! #MAGA https://t.co/SzHTarzfrW",f,f,Twitter for iPhone,50403,11877,2018-03-01 15:07:00,2018-03-01 14:07:00,103.33,103.3,-0.030000000000001137,no change,no change,1
2018-03-01 14:26:55,2018-03-01 18:26:55,969277822920470530,“Manufacturing in U.S. Expands at Fastest Pace Since May 2004” https://t.co/XZkwS8tTml,f,f,Twitter for iPhone,41428,8911,2018-03-01 15:27:00,2018-03-01 14:27:00,103.26,103.66,0.3999999999999915,increase,increase,2
2018-03-02 09:57:22,2018-03-02 13:57:22,969572374977839106,"When a country Taxes our products coming in at, say, 50%, and we Tax the same product coming into our country at ZERO, not fair or smart. We will soon be starting RECIPROCAL TAXES so that we will charge the same thing as they charge us. $800 Billion Trade Deficit-have no choice!",f,f,Twitter for iPhone,104760,24337,2018-03-02 10:58:00,2018-03-02 09:58:00,102.54,102.93,0.39000000000000057,increase,increase,2
2018-03-06 09:46:57,2018-03-06 13:46:57,971019306388611073,"Federal Judge in Maryland has just ruled that “President Trump has the right to end DACA.” President Obama had 8 years to fix this problem, and didn’t. I am waiting for the Dems, they are running for the hills!",f,f,Twitter for iPhone,71563,17565,2018-03-06 10:47:00,2018-03-06 09:47:00,105.02,105.06,0.04000000000000625,no change,no change,1
2018-03-06 10:11:54,2018-03-06 14:11:54,971025582061424640,"Possible progress being made in talks with North Korea. For the first time in many years, a serious effort is being made by all parties concerned. The World is watching and waiting! May be false hope, but the U.S. is ready to go hard in either direction!",f,f,Twitter for iPhone,103777,21908,2018-03-06 11:12:00,2018-03-06 10:12:00,104.83,104.83,0.0,no change,no change,1
2018-03-07 11:38:49,2018-03-07 15:38:49,971409845453762560,The U.S. is acting swiftly on Intellectual Property theft. We cannot allow this to happen as it has for many years!,f,f,Twitter for iPhone,80539,15220,2018-03-07 12:39:00,2018-03-07 11:39:00,104.84,104.33,-0.5100000000000051,decrease,decrease,0
2018-03-08 14:20:06,2018-03-08 18:20:06,971812821955735552,Happy #InternationalWomensDay“First Lady Melania Trump to Present the 2018 International Women of Courage Award” https://t.co/EwYtFXGvn2,f,f,Twitter for iPhone,49868,9431,2018-03-08 15:21:00,2018-03-08 14:21:00,104.86,105.37,0.5100000000000051,increase,increase,2
2018-03-08 14:58:46,2018-03-08 18:58:46,971822550757138433,Great meeting with @Cabinet at the @WhiteHouse today! #MAGA https://t.co/InWj0QTosz,f,f,Twitter for iPhone,40915,7209,2018-03-08 15:59:00,2018-03-08 14:59:00,105.15,105.33,0.1799999999999926,increase,no change,2
2018-03-09 12:47:37,2018-03-09 16:47:37,972151933782974464,"JOBS, JOBS, JOBS! #MAGA https://t.co/YAaqRcA7ZS",f,f,Twitter for iPhone,60476,14382,2018-03-09 13:48:00,2018-03-09 12:48:00,106.58,106.74,0.1599999999999966,increase,no change,2
2018-03-12 10:43:36,2018-03-12 14:43:36,973207890084401152,"The Pittsburgh Post Gazette just endorsed Rick Saccone for Congress. He will be much better for steel and business. Very strong on experience and what our Country needs. Lamb will always vote for Pelosi and Dems....Will raise taxes, weak on Crime and Border.",f,f,Twitter for iPhone,42954,10170,2018-03-12 11:44:00,2018-03-12 10:44:00,107.1,106.89,-0.20999999999999372,decrease,no change,0
2018-03-13 10:37:15,2018-03-13 14:37:15,973568677189595136,Heading to see the BORDER WALL prototypes in California! https://t.co/fU6Ukc271l,f,f,Twitter for iPhone,73368,13015,2018-03-13 11:38:00,2018-03-13 10:38:00,107.12,106.83,-0.29000000000000625,decrease,decrease,0
2018-03-13 11:24:23,2018-03-13 15:24:23,973580538358374402,"“According to the Center for Immigration Studies, the $18 billion wall will pay for itself by curbing the importation of crime, drugs and illegal immigrants who tend to go on the federal dole...” https://t.co/NdLC6jZwWE",f,f,Twitter for iPhone,58276,15734,2018-03-13 12:25:00,2018-03-13 11:25:00,106.87,106.57,-0.30000000000001137,decrease,decrease,0
2018-03-13 11:27:18,2018-03-13 15:27:18,973581274215473153,"California’s sanctuary policies are illegal and unconstitutional and put the safety and security of our entire nation at risk. Thousands of dangerous &amp, violent criminal aliens are released as a result of sanctuary policies, set free to prey on innocent Americans. THIS MUST STOP!",f,f,Twitter for iPhone,106335,25799,2018-03-13 12:28:00,2018-03-13 11:28:00,106.85,106.6,-0.25,decrease,decrease,0
2018-03-14 10:37:36,2018-03-14 14:37:36,973931154796457984,We cannot keep a blind eye to the rampant unfair trade practices against our Country!,f,f,Twitter for iPhone,71303,12653,2018-03-14 11:38:00,2018-03-14 10:38:00,106.14,105.6,-0.5400000000000063,decrease,decrease,0
2018-03-15 13:47:34,2018-03-15 17:47:34,974341347363745792,"RT @WhiteHouse: Yesterday, five @Cabinet Secretaries testified on the Hill on the need to rebuild our Nation's crumbling infrastructure. Pr...",t,f,Twitter for iPhone,0,7085,2018-03-15 14:48:00,2018-03-15 13:48:00,105.29,105.17,-0.12000000000000455,no change,no change,1
2018-03-15 13:47:50,2018-03-15 17:47:50,974341417509249024,It was my honor to welcome Prime Minister Leo Varadkar of Ireland to the @WhiteHouse! https://t.co/ZT3WnIZR2L,f,f,Twitter for iPhone,52448,8317,2018-03-15 14:48:00,2018-03-15 13:48:00,105.29,105.17,-0.12000000000000455,no change,no change,1
2018-03-16 12:27:06,2018-03-16 16:27:06,974683485322596352,"It would be great for the Republican Party of Nevada, and it’s unity if good guy Danny Tarkanian would run for Congress and Dean Heller, who is doing a really good job, could run for Senate unopposed!",f,f,Twitter for iPhone,60719,12054,2018-03-16 13:28:00,2018-03-16 12:28:00,105.96,105.72,-0.2399999999999949,decrease,no change,0
2018-03-16 13:42:07,2018-03-16 17:42:07,974702363763232768,“U.S. Consumer Confidence Hits 14-Year High” https://t.co/tXJsSRoM64,f,f,Twitter for iPhone,55961,12312,2018-03-16 14:43:00,2018-03-16 13:43:00,105.7,105.7,0.0,no change,no change,1
2018-03-20 11:36:23,2018-03-20 15:36:23,976120272435793920,"Our Nation was founded by farmers. Our independence was won by farmers. And our continent was tamed by farmers. Our farmers always lead the way -- we are PROUD of them, and we are DELIVERING for them! #NationalAgricultureDay",f,f,Twitter for iPhone,120314,27417,2018-03-20 12:37:00,2018-03-20 11:37:00,104.5,104.38,-0.12000000000000455,no change,no change,1
2018-03-21 14:56:14,2018-03-21 18:56:14,976532956557737984,"I called President Putin of Russia to congratulate him on his election victory (in past, Obama called him also). The Fake News Media is crazed because they wanted me to excoriate him. They are wrong! Getting along with Russia (and others) is a good thing, not a bad thing.......",f,f,Twitter for iPhone,110100,23155,2018-03-21 15:57:00,2018-03-21 14:57:00,104.66,104.53,-0.12999999999999545,decrease,no change,0
2018-03-22 13:12:52,2018-03-22 17:12:52,976869330020458500,RT @FLOTUS: Greetings from @WhiteHouse https://t.co/mjuHFqglYz,t,f,Twitter for iPhone,0,17894,2018-03-22 14:13:00,2018-03-22 13:13:00,103.13,103.36,0.230000000000004,increase,no change,2
2018-03-23 12:32:58,2018-03-23 16:32:58,977221676697079808,News conference at the White House concerning the Omnibus Spending Bill.  1:00 P.M.,f,f,Twitter for iPhone,40210,7477,2018-03-23 13:33:00,2018-03-23 12:33:00,101.6,101.7,0.10000000000000853,no change,no change,1
2018-03-27 14:35:06,2018-03-27 18:35:06,978701966456082433,I am very pleased to welcome the opioid memorial to the President's Park in April. I encourage all to visit and remember those who we have lost to this deadly epidemic. We will keep fighting until we defeat the opioid crisis! https://t.co/ZM7AYJyECr,f,f,Twitter for iPad,57776,12247,2018-03-27 15:36:00,2018-03-27 14:36:00,102.52,101.31,-1.2099999999999935,decrease,decrease,0
2018-03-28 12:14:34,2018-03-28 16:14:34,979028987858112512,.@USTradeRep just announced an agreement in principle with South Korea on KORUS! A great deal for American and Korean workers. Let’s now focus on our important security relationship.,f,f,Twitter for iPhone,46680,9550,2018-03-28 13:15:00,2018-03-28 12:15:00,101.77,101.56,-0.20999999999999372,decrease,no change,0
2018-03-28 12:18:44,2018-03-28 16:18:44,979030033149972480,My Administration stands in solidarity with the brave citizens in Orange County defending their rights against California's illegal and unconstitutional Sanctuary policies. California's Sanctuary laws....,f,f,Twitter for iPhone,93527,20774,2018-03-28 13:19:00,2018-03-28 12:19:00,102.04,101.4,-0.6400000000000006,decrease,decrease,0
2018-03-28 12:19:02,2018-03-28 16:19:02,979030109104562176,....release known dangerous criminals into communities across the State. All citizens have the right to be protected by Federal law and strong borders.,f,f,Twitter for iPhone,56640,11660,2018-03-28 13:20:00,2018-03-28 12:20:00,102.13,101.48,-0.6499999999999915,decrease,decrease,0
2018-04-02 09:35:03,2018-04-02 13:35:03,980800783313702918,"Only fools, or worse, are saying that our money losing Post Office makes money with Amazon. THEY LOSE A FORTUNE, and this will be changed. Also, our fully tax paying retailers are closing stores all over the country...not a level playing field!",f,f,Twitter for iPhone,65042,14299,2018-04-02 10:36:00,2018-04-02 09:36:00,102.33,101.46,-0.8700000000000045,decrease,decrease,0
2018-04-02 09:58:00,2018-04-02 13:58:00,980806557846863872,"So sad that the Department of “Justice” and the FBI are slow walking, or even not giving, the unredacted documents requested by Congress. An embarrassment to our country!",f,f,Twitter for iPhone,67181,16496,2018-04-02 10:58:00,2018-04-02 09:58:00,102.07,101.14,-0.9299999999999926,decrease,decrease,0
2018-04-02 11:41:04,2018-04-02 15:41:04,980832496005844993,An honor to host the Annual @WhiteHouse Easter Egg Roll! https://t.co/bOMJRK8FyK,f,f,Twitter for iPhone,43587,7514,2018-04-02 12:42:00,2018-04-02 11:42:00,100.17,100.36,0.18999999999999773,increase,no change,2
2018-04-02 12:38:29,2018-04-02 16:38:29,980846943130746881,"“President Donald J. Trump Proclaims April 2, 2018, World Autism Awareness Day” https://t.co/ECBCHfll0p",f,f,Twitter for iPhone,47667,10677,2018-04-02 13:39:00,2018-04-02 12:39:00,100.27,99.89,-0.37999999999999545,decrease,decrease,0
2018-04-03 09:55:37,2018-04-03 13:55:37,981168344924536832,I am right about Amazon costing the United States Post Office massive amounts of money for being their Delivery Boy. Amazon should pay these costs (plus) and not have them bourne by the American Taxpayer. Many billions of dollars. P.O. leaders don’t have a clue (or do they?)!,f,f,Twitter for iPhone,71134,16039,2018-04-03 10:56:00,2018-04-03 09:56:00,100.56,100.86,0.2999999999999972,increase,increase,2
2018-04-04 10:50:03,2018-04-04 14:50:03,981544432762802176,"Our thoughts and prayers are with the four U.S. Marines from the 3rd Marine Aircraft Wing who lost their lives in yesterday’s Southern California helicopter crash. We pray for their families, and our great @USMC.",f,f,Twitter for iPhone,74049,14153,2018-04-04 11:51:00,2018-04-04 10:51:00,101.39,101.3,-0.09000000000000341,no change,no change,1
2018-04-04 11:05:38,2018-04-04 15:05:38,981548354088898560,"Today we honor Dr. Martin Luther King, Jr. on the 50th anniversary of his assassination. Earlier this year I spoke about Dr. King’s legacy of justice and peace, and his impact on uniting Americans. #MLK50 Proclamation: https://t.co/XXtPO0VX5A https://t.co/SH0esMSyMT",f,f,Twitter Media Studio,62858,14756,2018-04-04 12:06:00,2018-04-04 11:06:00,101.22,101.4,0.18000000000000682,increase,no change,2
2018-04-06 10:32:43,2018-04-06 14:32:43,982264844136017921,"China, which is a great economic power, is considered a Developing Nation within the World Trade Organization. They therefore get tremendous perks and advantages, especially over the U.S. Does anybody think this is fair. We were badly represented. The WTO is unfair to U.S.",f,f,Twitter for iPhone,81223,19153,2018-04-06 11:33:00,2018-04-06 10:33:00,102.91,102.5,-0.4099999999999966,decrease,decrease,0
2018-04-06 10:46:10,2018-04-06 14:46:10,982268230306709509,"Do you believe that the Fake News Media is pushing hard on a story that I am going to replace A.G. Jeff Sessions with EPA Chief Scott Pruitt, who is doing a great job but is TOTALLY under siege? Do people really believe this stuff? So much of the media is dishonest and corrupt!",f,f,Twitter for iPhone,76204,17745,2018-04-06 11:47:00,2018-04-06 10:47:00,102.51,102.41,-0.10000000000000853,no change,no change,1
2018-04-06 12:24:27,2018-04-06 16:24:27,982292963492413442,AMERICA IS OPEN FOR BUSINESS! https://t.co/5jxdojPZmN,f,f,Twitter for iPhone,58148,12831,2018-04-06 13:25:00,2018-04-06 12:25:00,102.13,102.34,0.210000000000008,increase,no change,2
2018-04-09 12:55:41,2018-04-09 16:55:41,983387989136084993,RT @StateDept: .@POTUS Trump condemns the heinous attack on innocent Syrians with banned chemical weapons. #Syria https://t.co/qiEahlL3Ah,t,f,Twitter for iPhone,0,8615,2018-04-09 13:56:00,2018-04-09 12:56:00,102.89,103.25,0.35999999999999943,increase,increase,2
2018-04-10 09:30:35,2018-04-10 13:30:35,983698762760704000,"Last night, it was my great honor to host America’s senior defense and military leaders for dinner at the White House. America’s military is the GREATEST fighting force in the history of the world. They all have my pledge of unwavering commitment to our men and women in uniform! https://t.co/BjWKcMX0iL",f,f,Twitter for iPhone,75033,15483,2018-04-10 10:31:00,2018-04-10 09:31:00,103.11,103.34,0.230000000000004,increase,no change,2
2018-04-10 14:30:38,2018-04-10 18:30:38,983774270886236161,"Very thankful for President Xi of China’s kind words on tariffs and automobile barriers...also, his enlightenment on intellectual property and technology transfers. We will make great progress together!",f,f,Twitter for iPhone,90527,17851,2018-04-10 15:31:00,2018-04-10 14:31:00,103.55,103.37,-0.1799999999999926,decrease,no change,0
2018-04-11 09:50:23,2018-04-11 13:50:23,984066131303583746,"Speaker Paul Ryan is a truly good man, and while he will not be seeking re-election, he will leave a legacy of achievement that nobody can question. We are with you Paul!",f,f,Twitter for iPhone,54136,8306,2018-04-11 10:51:00,2018-04-11 09:51:00,102.93,102.98,0.049999999999997165,no change,no change,1
2018-04-12 12:42:54,2018-04-12 16:42:54,984471933050937344,"On Yom HaShoah we remember the six million Jews slaughtered in the Holocaust. With each passing year, our duty to remember this atrocity increases as we pledge #NeverAgain. #HolocaustRemembranceDay https://t.co/tyga4VtjLT",f,f,Twitter for iPhone,56303,13370,2018-04-12 13:43:00,2018-04-12 12:43:00,103.71,103.57,-0.14000000000000054,decrease,no change,0
2018-04-12 12:46:15,2018-04-12 16:46:15,984472778035417088,"I have agreed with the historically cooperative, disciplined approach that we have engaged in with Robert Mueller (Unlike the Clintons!). I have full confidence in Ty Cobb, my Special Counsel, and have been fully advised throughout each phase of this process.",f,f,Twitter for iPhone,70577,13161,2018-04-12 13:47:00,2018-04-12 12:47:00,103.78,103.54,-0.2399999999999949,decrease,no change,0
2018-04-12 14:32:30,2018-04-12 18:32:30,984499517805486082,"Thank you to all of the American workers who travelled here today! This event is dedicated to YOU: the hardworking Americans who make this nation run. You love your country, you provide for your family, you have PRIDE in your work and you cherish our GREAT AMERICAN FLAG! #TaxCuts https://t.co/RwaLpCRPh5",f,f,Twitter Web Client,55809,11233,2018-04-12 15:33:00,2018-04-12 14:33:00,103.75,103.9,0.15000000000000568,increase,no change,2
2018-04-13 12:21:16,2018-04-13 16:21:16,984828878060335109,"We are bringing back our factories, we are bringing back our jobs, and we are bringing back those four beautiful words: MADE IN THE USA! https://t.co/grABSrYUBX",f,f,Twitter Media Studio,95136,20207,2018-04-13 13:22:00,2018-04-13 12:22:00,103.56,103.61,0.049999999999997165,no change,no change,1
2018-04-17 12:46:34,2018-04-17 16:46:34,986284798468673536,RT @WhiteHouse: President Trump's tax cuts will generate greater economic opportunities for all. https://t.co/kcTsLNN1Uu,t,f,Twitter for iPhone,0,3610,2018-04-17 13:47:00,2018-04-17 12:47:00,104.7,104.7,0.0,no change,no change,1
2018-04-17 13:25:05,2018-04-17 17:25:05,986294490074832896,"RT @WhiteHouse: Syrian President Bashar al-Assad’s April 7 attack on innocent civilians violated international law, the Chemical Weapons Co...",t,f,Twitter for iPhone,0,3219,2018-04-17 14:26:00,2018-04-17 13:26:00,104.6,104.56,-0.039999999999992035,no change,no change,1
2018-04-17 13:25:26,2018-04-17 17:25:26,986294577157033984,"RT @RepKevinBrady: Starting next year, you will be able to file under the new tax law, which means MORE money in your pocket – all without...",t,f,Twitter for iPhone,0,4141,2018-04-17 14:26:00,2018-04-17 13:26:00,104.6,104.56,-0.039999999999992035,no change,no change,1
2018-04-17 13:26:02,2018-04-17 17:26:02,986294728810487808,"RT @VP: Thanks to the historic TRUMP TAX CUTS, today marks the last time the American people will file taxes under a complicated &amp, outdated...",t,f,Twitter for iPhone,0,9017,2018-04-17 14:27:00,2018-04-17 13:27:00,104.59,104.54,-0.049999999999997165,no change,no change,1
2018-04-17 13:26:54,2018-04-17 17:26:54,986294947841232896,RT @NFIB: Our Optimism Index reached its 16th consecutive month in the top 5% of 45 years of survey readings – and it was the 1st time in 3...,t,f,Twitter for iPhone,0,3450,2018-04-17 14:27:00,2018-04-17 13:27:00,104.59,104.54,-0.049999999999997165,no change,no change,1
2018-04-17 13:51:52,2018-04-17 17:51:52,986301228337508354,"Getting ready to meet Prime Minister Abe of Japan, a truly fine gentleman!",f,f,Twitter for iPhone,57484,8150,2018-04-17 14:52:00,2018-04-17 13:52:00,104.6,104.6,0.0,no change,no change,1
